1751406115	53
1751406116	55
1751406117	57
1751406118	57
1751406119	57
1751406120	57
1751406121	57
1751406122	57
1751406123	57
1751406124	58
1751406125	59
1751406126	59
1751406127	59
1751406128	59
1751406129	59
1751406130	59
1751406131	59
1751406132	59
1751406133	59
1751406134	59
1751406135	59
1751406136	59
1751406137	59
1751406138	59
1751406139	59
1751406140	60
1751406141	60
1751406142	60
1751406143	60
1751406144	60
1751406145	60
1751406146	60
1751406147	60
1751406148	60
1751406149	60
1751406150	60
1751406151	60
1751406152	60
1751406153	60
1751406154	60
1751406155	60
1751406156	60
1751406157	60
1751406158	60
1751406159	60
1751406160	60
1751406161	60
1751406162	60
1751406163	60
1751406164	60
1751406165	60
1751406166	60
1751406167	60
1751406168	60
1751406169	60
1751406170	60
1751406171	60
1751406172	60
1751406173	60
1751406174	60
1751406175	60
1751406176	60
1751406177	60
1751406178	60
1751406179	60
1751406180	60
1751406181	60
1751406182	60
1751406183	60
1751406184	60
1751406185	60
1751406186	60
1751406187	60
1751406188	60
1751406189	60
1751406190	60
1751406191	60
1751406192	60
1751406193	60
1751406194	60
1751406195	60
1751406196	60
1751406197	60
1751406198	60
1751406199	60
1751406200	60
1751406201	60
1751406202	60
1751406203	60
1751406204	60
1751406205	60
1751406206	60
1751406207	60
1751406208	60
1751406209	60
1751406210	60
1751406211	60
1751406212	60
1751406213	60
1751406214	60
1751406215	60
1751406216	60
1751406217	60
1751406218	60
1751406219	60
1751406220	60
1751406221	60
1751406222	60
1751406223	60
1751406224	60
1751406225	60
1751406226	60
1751406227	60
1751406228	60
1751406229	60
1751406230	60
1751406231	60
1751406232	60
1751406233	60
1751406234	60
1751406235	60
1751406236	60
1751406237	60
1751406238	60
1751406239	60
1751406240	60
1751406241	60
1751406242	60
1751406243	60
1751406244	60
1751406245	60
1751406246	60
1751406247	60
1751406248	60
1751406249	60
1751406250	60
1751406251	60
1751406252	60
1751406253	60
1751406254	60
1751406255	60
1751406256	60
1751406257	60
1751406258	60
1751406259	60
1751406260	60
1751406261	60
1751406262	60
1751406263	60
1751406264	60
1751406265	60
1751406266	60
1751406267	60
1751406268	60
1751406269	60
1751406270	60
1751406271	60
1751406272	60
1751406273	60
1751406274	60
1751406275	60
1751406276	60
1751406277	60
1751406278	60
1751406279	60
1751406280	60
1751406281	60
1751406282	60
1751406283	60
1751406284	60
1751406285	60
1751406286	60
1751406287	60
1751406288	60
1751406289	60
1751406290	60
1751406291	60
1751406292	60
1751406293	60
1751406294	60
1751406295	60
1751406296	60
1751406297	60
1751406298	60
1751406299	60
1751406300	60
1751406301	60
1751406302	60
1751406303	60
1751406304	60
1751406305	60
1751406306	60
1751406307	60
1751406308	60
1751406309	60
1751406310	60
1751406311	60
1751406312	60
1751406313	60
1751406314	60
1751406315	60
1751406316	60
1751406317	60
1751406318	60
1751406319	60
1751406320	60
1751406321	60
1751406322	60
1751406323	60
1751406324	60
1751406325	60
1751406326	60
1751406327	60
1751406328	60
1751406329	60
1751406330	60
1751406331	60
1751406332	60
1751406333	60
1751406334	60
1751406335	60
1751406336	60
1751406337	60
1751406338	60
1751406339	60
1751406340	60
1751406341	60
1751406342	60
1751406343	60
1751406344	60
1751406345	60
1751406346	60
1751406347	60
1751406348	60
1751406349	60
1751406350	60
1751406351	60
1751406352	60
1751406353	60
1751406354	60
1751406355	60
1751406356	60
1751406357	60
1751406358	60
1751406359	60
1751406360	60
1751406361	60
1751406362	60
1751406363	60
1751406364	60
1751406365	60
1751406366	60
1751406367	60
1751406368	60
1751406369	60
1751406370	60
1751406371	60
1751406372	60
1751406373	60
1751406374	60
1751406375	60
1751406376	60
1751406377	60
1751406378	61
1751406379	61
1751406380	61
1751406381	61
1751406382	61
1751406383	61
1751406384	61
1751406385	61
1751406386	61
1751406387	61
1751406388	61
1751406389	61
1751406390	61
1751406391	61
1751406392	61
1751406393	61
1751406394	61
1751406395	61
1751406396	61
1751406397	61
1751406398	61
1751406399	61
1751406400	61
1751406401	61
1751406402	61
1751406403	61
1751406404	61
1751406405	61
1751406406	61
1751406407	61
1751406408	61
1751406409	61
1751406410	61
1751406411	61
1751406412	61
1751406413	61
1751406414	61
1751406415	61
1751406416	61
1751406417	61
1751406418	61
1751406419	61
1751406420	61
1751406421	61
1751406422	61
1751406423	61
1751406424	61
1751406425	61
1751406426	61
1751406427	61
1751406428	61
1751406429	61
1751406430	61
1751406431	61
1751406432	61
1751406433	61
1751406434	61
1751406435	61
1751406436	61
1751406437	61
1751406438	61
1751406439	61
1751406440	61
1751406441	61
1751406442	61
1751406443	61
1751406444	61
1751406445	61
1751406446	61
1751406447	61
1751406448	61
1751406449	61
1751406450	61
1751406451	61
1751406452	61
1751406453	61
1751406454	61
1751406455	61
1751406456	61
1751406457	61
1751406458	61
1751406459	61
1751406460	61
1751406461	61
1751406462	61
1751406463	61
1751406464	61
1751406465	61
1751406466	61
1751406467	61
1751406468	61
1751406469	61
1751406470	61
1751406471	61
1751406472	61
1751406473	61
1751406474	61
1751406475	61
1751406476	61
1751406477	61
1751406478	61
1751406479	61
1751406480	61
1751406481	61
1751406482	61
1751406483	61
1751406484	61
1751406485	61
1751406486	61
1751406487	61
1751406488	61
1751406489	61
1751406490	61
1751406491	61
1751406492	61
1751406493	61
1751406494	61
1751406495	61
1751406496	61
1751406497	61
1751406498	61
1751406499	61
1751406500	61
1751406501	61
1751406502	61
1751406503	61
1751406504	61
1751406505	61
1751406506	61
1751406507	61
1751406508	61
1751406509	61
1751406510	61
1751406511	61
1751406512	61
1751406513	61
1751406514	61
1751406515	61
1751406516	61
1751406517	61
1751406518	61
1751406519	61
1751406520	61
1751406521	61
1751406522	61
1751406523	61
1751406524	61
1751406525	61
1751406526	61
1751406527	61
1751406528	61
1751406529	61
1751406530	61
1751406531	61
1751406532	61
1751406533	61
1751406534	61
1751406535	61
1751406536	61
1751406537	61
1751406538	61
